"Senator1","Senator2","Weight2017","Weight2015","Weight2013","Weight2011"
"mtl000037","mtl000383",NA,NA,NA,NA
"mtl000037","mtl000002",NA,NA,NA,0.599118942731278
"mtl000037","mtl000042",NA,NA,NA,0.529347826086957
"mtl000037","mtl000004",NA,NA,NA,0.903765690376569
"mtl000037","mtl000159",NA,NA,NA,NA
"mtl000037","mtl000103",NA,NA,NA,NA
"mtl000037","mtl000050",NA,NA,NA,0.835359116022099
"mtl000037","mtl000001",NA,NA,NA,0.906552094522019
"mtl000037","mtl000026",NA,NA,NA,0.904403866809882
"mtl000037","mtl000029",NA,NA,NA,0.891498881431767
"mtl000037","mtl000054",NA,NA,NA,NA
"mtl000037","mtl000038",NA,NA,NA,0.580612244897959
"mtl000037","mtl000222",NA,NA,NA,NA
"mtl000037","mtl000118",NA,NA,NA,NA
"mtl000037","mtl000021",NA,NA,NA,0.903010033444816
"mtl000037","mtl000034",NA,NA,NA,0.908994708994709
"mtl000037","mtl000009",NA,NA,NA,0.895991332611051
"mtl000037","mtl000028",NA,NA,NA,0.539205155746509
"mtl000037","mtl000017",NA,NA,NA,0.582184517497349
"mtl000037","mtl000070",NA,NA,NA,NA
"mtl000037","mtl000035",NA,NA,NA,0.862365591397849
"mtl000037","mtl000275",NA,NA,NA,NA
"mtl000037","mtl000039",NA,NA,NA,0.899782135076253
"mtl000037","mtl000020",NA,NA,NA,0.607886089813801
"mtl000037","mtl000161",NA,NA,NA,NA
"mtl000037","mtl000051",NA,NA,NA,NA
"mtl000037","mtl000008",NA,NA,NA,0.895238095238095
"mtl000037","mtl000129",NA,NA,NA,NA
"mtl000037","mtl000015",NA,NA,NA,0.605434782608696
"mtl000037","mtl000305",NA,NA,NA,NA
"mtl000037","mtl000172",NA,NA,NA,NA
"mtl000037","mtl000040",NA,NA,NA,0.565829145728643
"mtl000037","mtl000048",NA,NA,NA,0.571428571428571
"mtl000037","mtl000171",NA,NA,NA,NA
"mtl000037","mtl000011",NA,NA,NA,0.496240601503759
"mtl000037","mtl000289",NA,NA,NA,NA
"mtl000037","mtl000044",NA,NA,NA,0.639462809917355
"mtl000037","mtl000032",NA,NA,NA,0.913502109704641
"mtl000037","mtl000280",NA,NA,NA,NA
"mtl000037","mtl000394",NA,NA,NA,NA
"mtl000037","mtl000107",NA,NA,NA,NA
"mtl000037","mtl000143",NA,NA,NA,NA
"mtl000037","mtl000060",NA,NA,NA,NA
"mtl000037","mtl000121",NA,NA,NA,NA
"mtl000037","mtl000137",NA,NA,NA,NA
"mtl000037","mtl000090",NA,NA,NA,NA
"mtl000037","mtl000354",NA,NA,NA,NA
"mtl000037","mtl000359",NA,NA,NA,NA
"mtl000037","mtl000089",NA,NA,NA,NA
"mtl000037","mtl000019",NA,NA,NA,0.884422110552764
"mtl000037","mtl000047",NA,NA,NA,0.535982814178303
"mtl000037","mtl000005",NA,NA,NA,0.550165380374862
"mtl000037","mtl000133",NA,NA,NA,NA
"mtl000037","mtl000049",NA,NA,NA,0.826275787187839
"mtl000037","mtl000402",NA,NA,NA,NA
"mtl000037","mtl000046",NA,NA,NA,0.571129707112971
"mtl000037","mtl000381",NA,NA,NA,NA
"mtl000037","mtl000027",NA,NA,NA,0.919917864476386
"mtl000037","mtl000036",NA,NA,NA,0.885496183206107
"mtl000037","mtl000045",NA,NA,NA,0.873032528856243
"mtl000037","mtl000385",NA,NA,NA,NA
"mtl000037","mtl000010",NA,NA,NA,0.57250268528464
"mtl000037","mtl000371",NA,NA,NA,NA
"mtl000037","mtl000142",NA,NA,NA,NA
"mtl000037","mtl000168",NA,NA,NA,NA
"mtl000037","mtl000022",NA,NA,NA,0.475392670157068
"mtl000037","mtl000018",NA,NA,NA,0.839958158995816
"mtl000037","mtl000052",NA,NA,NA,NA
"mtl000037","mtl000003",NA,NA,NA,0.849017580144778
"mtl000363","mtl000006",NA,NA,NA,NA
"mtl000363","mtl000013",0.669677419354839,NA,NA,NA
"mtl000363","mtl000041",NA,NA,NA,NA
"mtl000363","mtl000409",0.649746192893401,NA,NA,NA
"mtl000363","mtl000023",NA,NA,NA,NA
"mtl000363","mtl000030",NA,NA,NA,NA
"mtl000363","mtl000387",0.84875,NA,NA,NA
"mtl000363","mtl000024",NA,NA,NA,NA
"mtl000363","mtl000014",NA,NA,NA,NA
"mtl000363","mtl000369",0.847682119205298,NA,NA,NA
"mtl000363","mtl000033",NA,NA,NA,NA
"mtl000363","mtl000247",NA,NA,NA,NA
"mtl000363","mtl000007",NA,NA,NA,NA
"mtl000363","mtl000031",NA,NA,NA,NA
"mtl000363","mtl000383",0.850649350649351,NA,NA,NA
"mtl000363","mtl000002",NA,NA,NA,NA
"mtl000363","mtl000042",NA,NA,NA,NA
"mtl000363","mtl000004",NA,NA,NA,NA
"mtl000363","mtl000159",0.86096256684492,NA,NA,NA
"mtl000363","mtl000103",0.648648648648649,NA,NA,NA
"mtl000363","mtl000050",NA,NA,NA,NA
"mtl000363","mtl000001",NA,NA,NA,NA
"mtl000363","mtl000026",NA,NA,NA,NA
"mtl000363","mtl000029",NA,NA,NA,NA
"mtl000363","mtl000054",0.657657657657658,NA,NA,NA
"mtl000363","mtl000038",NA,NA,NA,NA
"mtl000363","mtl000222",0.65389527458493,NA,NA,NA
"mtl000363","mtl000118",0.893536121673004,NA,NA,NA
"mtl000363","mtl000021",0.854114713216958,NA,NA,NA
"mtl000363","mtl000034",NA,NA,NA,NA
"mtl000363","mtl000009",0.850726552179657,NA,NA,NA
"mtl000363","mtl000028",NA,NA,NA,NA
"mtl000363","mtl000017",NA,NA,NA,NA
"mtl000363","mtl000070",NA,NA,NA,NA
"mtl000363","mtl000035",NA,NA,NA,NA
"mtl000363","mtl000275",0.693877551020408,NA,NA,NA
"mtl000363","mtl000039",NA,NA,NA,NA
"mtl000363","mtl000020",NA,NA,NA,NA
"mtl000363","mtl000161",0.873579545454545,NA,NA,NA
"mtl000363","mtl000051",0.85286783042394,NA,NA,NA
"mtl000363","mtl000008",NA,NA,NA,NA
"mtl000363","mtl000129",NA,NA,NA,NA
"mtl000363","mtl000015",NA,NA,NA,NA
"mtl000363","mtl000305",0.625482625482625,NA,NA,NA
"mtl000363","mtl000172",0.88030888030888,NA,NA,NA
"mtl000363","mtl000040",NA,NA,NA,NA
"mtl000363","mtl000048",NA,NA,NA,NA
"mtl000363","mtl000171",0.883048620236531,NA,NA,NA
"mtl000363","mtl000011",NA,NA,NA,NA
"mtl000363","mtl000289",0.899094437257439,NA,NA,NA
"mtl000363","mtl000044",0.690104166666667,NA,NA,NA
"mtl000363","mtl000032",NA,NA,NA,NA
"mtl000363","mtl000280",0.857707509881423,NA,NA,NA
"mtl000363","mtl000394",0.826254826254826,NA,NA,NA
"mtl000363","mtl000107",0.677096370463079,NA,NA,NA
"mtl000363","mtl000143",0.877734877734878,NA,NA,NA
"mtl000363","mtl000060",0.893280632411067,NA,NA,NA
"mtl000363","mtl000121",0.694300518134715,NA,NA,NA
"mtl000363","mtl000137",0.887135922330097,NA,NA,NA
"mtl000363","mtl000090",0.871127633209418,NA,NA,NA
"mtl000363","mtl000354",0.846050870147256,NA,NA,NA
"mtl000363","mtl000359",0.832689832689833,NA,NA,NA
"mtl000363","mtl000089",0.846451612903226,NA,NA,NA
"mtl000363","mtl000019",NA,NA,NA,NA
"mtl000363","mtl000047",NA,NA,NA,NA
"mtl000363","mtl000005",NA,NA,NA,NA
"mtl000363","mtl000133",0.683053040103493,NA,NA,NA
"mtl000363","mtl000049",NA,NA,NA,NA
"mtl000363","mtl000402",0.879021879021879,NA,NA,NA
"mtl000363","mtl000046",NA,NA,NA,NA
"mtl000363","mtl000381",0.863225806451613,NA,NA,NA
"mtl000363","mtl000027",0.878112712975098,NA,NA,NA
"mtl000363","mtl000036",NA,NA,NA,NA
"mtl000363","mtl000045",NA,NA,NA,NA
"mtl000363","mtl000385",0.837239583333333,NA,NA,NA
"mtl000363","mtl000010",0.710843373493976,NA,NA,NA
"mtl000363","mtl000371",0.660691421254802,NA,NA,NA
"mtl000363","mtl000142",NA,NA,NA,NA
"mtl000363","mtl000168",0.855855855855856,NA,NA,NA
"mtl000363","mtl000022",NA,NA,NA,NA
"mtl000363","mtl000018",NA,NA,NA,NA
"mtl000363","mtl000052",NA,NA,NA,NA
"mtl000363","mtl000003",NA,NA,NA,NA
"mtl000006","mtl000013",NA,NA,NA,0.930010604453871
"mtl000006","mtl000041",NA,NA,NA,0.603594080338266
"mtl000006","mtl000409",NA,NA,NA,NA
"mtl000006","mtl000023",NA,NA,NA,0.872043010752688
"mtl000006","mtl000030",NA,NA,NA,0.645127118644068
"mtl000006","mtl000387",NA,NA,NA,NA
"mtl000006","mtl000024",NA,NA,NA,0.578189300411523
"mtl000006","mtl000014",NA,NA,NA,0.857142857142857
"mtl000006","mtl000369",NA,NA,NA,NA
"mtl000006","mtl000033",NA,NA,NA,0.584782608695652
"mtl000006","mtl000247",NA,NA,NA,NA
"mtl000006","mtl000007",NA,NA,NA,0.566593886462882
"mtl000006","mtl000031",NA,NA,NA,0.629161882893226
"mtl000006","mtl000383",NA,NA,NA,NA
"mtl000006","mtl000002",NA,NA,NA,0.918412348401323
"mtl000006","mtl000042",NA,NA,NA,0.897354497354497
"mtl000006","mtl000004",NA,NA,NA,0.613978494623656
"mtl000006","mtl000159",NA,NA,NA,NA
"mtl000006","mtl000103",NA,NA,NA,NA
"mtl000006","mtl000050",NA,NA,NA,0.660850599781898
"mtl000006","mtl000001",NA,NA,NA,0.604796663190824
"mtl000006","mtl000026",NA,NA,NA,0.618279569892473
"mtl000006","mtl000029",NA,NA,NA,0.610854503464203
"mtl000006","mtl000054",NA,NA,NA,NA
"mtl000006","mtl000038",NA,NA,NA,0.888888888888889
"mtl000006","mtl000222",NA,NA,NA,NA
"mtl000006","mtl000118",NA,NA,NA,NA
"mtl000006","mtl000021",NA,NA,NA,0.625
"mtl000006","mtl000034",NA,NA,NA,0.590386624869384
"mtl000006","mtl000009",NA,NA,NA,0.622559652928417
"mtl000006","mtl000028",NA,NA,NA,0.934408602150538
"mtl000006","mtl000017",NA,NA,NA,0.934031413612565
"mtl000006","mtl000070",NA,NA,NA,NA
"mtl000006","mtl000035",NA,NA,NA,0.634015069967707
"mtl000006","mtl000275",NA,NA,NA,NA
"mtl000006","mtl000039",NA,NA,NA,0.606324972737186
"mtl000006","mtl000020",NA,NA,NA,0.911184210526316
"mtl000006","mtl000161",NA,NA,NA,NA
"mtl000006","mtl000051",NA,NA,NA,NA
"mtl000006","mtl000008",NA,NA,NA,0.648902821316614
"mtl000006","mtl000129",NA,NA,NA,NA
"mtl000006","mtl000015",NA,NA,NA,0.921940928270042
"mtl000006","mtl000305",NA,NA,NA,NA
"mtl000006","mtl000172",NA,NA,NA,NA
"mtl000006","mtl000040",NA,NA,NA,0.912903225806452
"mtl000006","mtl000048",NA,NA,NA,0.843617021276596
"mtl000006","mtl000171",NA,NA,NA,NA
"mtl000006","mtl000011",NA,NA,NA,0.880083420229406
"mtl000006","mtl000289",NA,NA,NA,NA
"mtl000006","mtl000044",NA,NA,NA,0.867599569429494
"mtl000006","mtl000032",NA,NA,NA,0.643312101910828
"mtl000006","mtl000280",NA,NA,NA,NA
"mtl000006","mtl000394",NA,NA,NA,NA
"mtl000006","mtl000107",NA,NA,NA,NA
"mtl000006","mtl000143",NA,NA,NA,NA
"mtl000006","mtl000060",NA,NA,NA,NA
"mtl000006","mtl000121",NA,NA,NA,NA
"mtl000006","mtl000137",NA,NA,NA,NA
"mtl000006","mtl000090",NA,NA,NA,NA
"mtl000006","mtl000354",NA,NA,NA,NA
"mtl000006","mtl000359",NA,NA,NA,NA
"mtl000006","mtl000089",NA,NA,NA,NA
"mtl000006","mtl000019",NA,NA,NA,0.588172043010753
"mtl000006","mtl000047",NA,NA,NA,0.905376344086022
"mtl000006","mtl000005",NA,NA,NA,0.905077262693157
"mtl000006","mtl000133",NA,NA,NA,NA
"mtl000006","mtl000049",NA,NA,NA,0.530031612223393
"mtl000006","mtl000402",NA,NA,NA,NA
"mtl000006","mtl000046",NA,NA,NA,0.913978494623656
"mtl000006","mtl000381",NA,NA,NA,NA
"mtl000006","mtl000027",NA,NA,NA,0.602956705385428
"mtl000006","mtl000036",NA,NA,NA,0.562227074235808
"mtl000006","mtl000045",NA,NA,NA,0.548004314994606
"mtl000006","mtl000385",NA,NA,NA,NA
"mtl000006","mtl000010",NA,NA,NA,0.886021505376344
"mtl000006","mtl000371",NA,NA,NA,NA
"mtl000006","mtl000142",NA,NA,NA,NA
"mtl000006","mtl000168",NA,NA,NA,NA
"mtl000006","mtl000022",NA,NA,NA,0.877870563674321
"mtl000006","mtl000018",NA,NA,NA,0.518279569892473
"mtl000006","mtl000052",NA,NA,NA,NA
"mtl000006","mtl000003",NA,NA,NA,0.531823085221144
"mtl000013","mtl000041",NA,0.743023255813953,0.766708701134931,0.602083333333333
"mtl000013","mtl000409",0.933333333333333,NA,NA,NA
"mtl000013","mtl000023",NA,0.867441860465116,0.877237851662404,0.852846401718582
"mtl000013","mtl000030",NA,NA,0.723431498079385,0.642320085929108
"mtl000013","mtl000387",0.590163934426229,NA,NA,NA
"mtl000013","mtl000024",NA,NA,NA,0.56885593220339
"mtl000013","mtl000014",NA,NA,NA,0.846817691477886
"mtl000013","mtl000369",0.712686567164179,NA,NA,NA
"mtl000013","mtl000033",NA,NA,0.633187772925764,0.572826086956522
"mtl000013","mtl000247",NA,0.924794359576968,NA,NA
"mtl000013","mtl000007",NA,0.598809523809524,0.602002503128911,0.557917109458023
"mtl000013","mtl000031",NA,NA,0.734015345268542,0.627293577981651
"mtl000013","mtl000383",0.76510067114094,NA,NA,NA
"mtl000013","mtl000002",NA,NA,0.90053050397878,0.908590308370044
"mtl000013","mtl000042",NA,NA,0.945368171021378,0.896739130434783
"mtl000013","mtl000004",NA,0.631205673758865,0.65521327014218,0.601047120418848
"mtl000013","mtl000159",0.633291614518148,0.610076670317634,0.631961259079903,NA
"mtl000013","mtl000103",0.906048906048906,0.905813953488372,0.916879795396419,NA
"mtl000013","mtl000050",NA,NA,NA,0.647058823529412
"mtl000013","mtl000001",NA,NA,0.734096692111959,0.599355531686359
"mtl000013","mtl000026",NA,NA,0.714814814814815,0.612244897959184
"mtl000013","mtl000029",NA,NA,NA,0.608501118568233
"mtl000013","mtl000054",0.938223938223938,0.916279069767442,0.938209331651955,NA
"mtl000013","mtl000038",NA,0.897435897435897,0.906287069988138,0.890816326530612
"mtl000013","mtl000222",0.91688654353562,0.915555555555556,NA,NA
"mtl000013","mtl000118",0.680738786279683,NA,NA,NA
"mtl000013","mtl000021",0.755050505050505,0.730679156908665,0.757425742574257,0.618729096989967
"mtl000013","mtl000034",NA,0.65017667844523,0.654658385093168,0.577330508474576
"mtl000013","mtl000009",0.741935483870968,0.732739420935412,0.747793190416141,0.607800650054171
"mtl000013","mtl000028",NA,NA,NA,0.923737916219119
"mtl000013","mtl000017",NA,NA,NA,0.927889713679745
"mtl000013","mtl000070",NA,0.907124681933842,0.930864197530864,NA
"mtl000013","mtl000035",NA,NA,NA,0.627882599580713
"mtl000013","mtl000275",0.931488801054018,0.930036188178528,NA,NA
"mtl000013","mtl000039",NA,NA,NA,0.591160220994475
"mtl000013","mtl000020",NA,NA,0.906060606060606,0.91889007470651
"mtl000013","mtl000161",0.606648199445983,0.589008363201912,0.640740740740741,NA
"mtl000013","mtl000051",0.761904761904762,0.741860465116279,NA,NA
"mtl000013","mtl000008",NA,0.738285714285714,0.750617283950617,0.632415254237288
"mtl000013","mtl000129",NA,0.581395348837209,0.633039092055485,NA
"mtl000013","mtl000015",NA,NA,NA,0.907608695652174
"mtl000013","mtl000305",0.921815889029004,0.935779816513762,NA,NA
"mtl000013","mtl000172",0.631917631917632,0.623255813953488,0.628387096774194,NA
"mtl000013","mtl000040",NA,NA,0.909205548549811,0.929896907216495
"mtl000013","mtl000048",NA,0.852798053527981,0.852904820766378,0.861855670103093
"mtl000013","mtl000171",0.710906701708279,0.675355450236967,0.675810473815461,NA
"mtl000013","mtl000011",NA,NA,NA,0.889366272824919
"mtl000013","mtl000289",0.629679144385027,0.634174311926605,NA,NA
"mtl000013","mtl000044",0.894607843137255,0.855758880516685,0.889830508474576,0.87396694214876
"mtl000013","mtl000032",NA,NA,0.763480392156863,0.638136511375948
"mtl000013","mtl000280",0.724734042553192,0.696933962264151,NA,NA
"mtl000013","mtl000394",0.75032175032175,NA,NA,NA
"mtl000013","mtl000107",0.933937823834197,0.916279069767442,NA,NA
"mtl000013","mtl000143",0.61864406779661,0.56786102062975,NA,NA
"mtl000013","mtl000060",0.650322580645161,0.622988505747126,NA,NA
"mtl000013","mtl000121",0.926121372031662,0.92400482509047,0.929032258064516,NA
"mtl000013","mtl000137",0.609079445145019,0.567741935483871,NA,NA
"mtl000013","mtl000090",0.614890885750963,0.599039615846339,NA,NA
"mtl000013","mtl000354",0.759036144578313,NA,NA,NA
"mtl000013","mtl000359",0.756756756756757,NA,NA,NA
"mtl000013","mtl000089",0.743489583333333,0.73953488372093,NA,NA
"mtl000013","mtl000019",NA,NA,0.659367396593674,0.583505154639175
"mtl000013","mtl000047",NA,NA,NA,0.916219119226638
"mtl000013","mtl000005",NA,NA,0.918848167539267,0.909592061742007
"mtl000013","mtl000133",0.923870967741935,0.890697674418605,0.912988650693569,NA
"mtl000013","mtl000049",NA,NA,0.572509457755359,0.526984126984127
"mtl000013","mtl000402",0.652777777777778,NA,NA,NA
"mtl000013","mtl000046",NA,NA,0.895752895752896,0.933404940923738
"mtl000013","mtl000381",0.745806451612903,NA,NA,NA
"mtl000013","mtl000027",0.697247706422018,NA,0.656287425149701,0.594039054470709
"mtl000013","mtl000036",NA,NA,0.624846248462485,0.546346782988004
"mtl000013","mtl000045",NA,NA,0.619791666666667,0.544181034482759
"mtl000013","mtl000385",0.752604166666667,NA,NA,NA
"mtl000013","mtl000010",0.892903225806452,0.856389986824769,0.902900378310214,0.896885069817401
"mtl000013","mtl000371",0.876063183475091,NA,NA,NA
"mtl000013","mtl000142",NA,0.633886255924171,0.635786802030457,NA
"mtl000013","mtl000168",0.592020592020592,0.529069767441861,0.570164348925411,NA
"mtl000013","mtl000022",NA,0.891860465116279,0.916666666666667,0.867741935483871
"mtl000013","mtl000018",NA,NA,NA,0.510994764397906
"mtl000013","mtl000052",NA,0.67274678111588,0.669597989949749,NA
"mtl000013","mtl000003",NA,NA,NA,0.532795156407669
"mtl000041","mtl000409",NA,NA,NA,NA
"mtl000041","mtl000023",NA,0.794489092996556,0.807106598984772,0.677384780278671
"mtl000041","mtl000030",NA,NA,0.847309136420526,0.872964169381108
"mtl000041","mtl000387",NA,NA,NA,NA
"mtl000041","mtl000024",NA,NA,NA,0.913502109704641
"mtl000041","mtl000014",NA,NA,NA,0.657549234135667
"mtl000041","mtl000369",NA,NA,NA,NA
"mtl000041","mtl000033",NA,NA,0.765957446808511,0.908791208791209
"mtl000041","mtl000247",NA,0.755369928400955,NA,NA
"mtl000041","mtl000007",NA,0.77536231884058,0.765664160401002,0.871003307607497
"mtl000041","mtl000031",NA,NA,0.894218942189422,0.904653802497162
"mtl000041","mtl000383",NA,NA,NA,NA
"mtl000041","mtl000002",NA,NA,0.767532467532468,0.614628820960699
"mtl000041","mtl000042",NA,NA,0.767383059418458,0.546623794212219
"mtl000041","mtl000004",NA,0.816784869976359,0.821208384710234,0.8914223669924
"mtl000041","mtl000159",NA,0.772300469483568,0.775061124694376,NA
"mtl000041","mtl000103",NA,0.717342342342342,0.755528255528256,NA
"mtl000041","mtl000050",NA,NA,NA,0.850828729281768
"mtl000041","mtl000001",NA,NA,0.876376988984088,0.914583333333333
"mtl000041","mtl000026",NA,NA,0.86189889025894,0.90770901194354
"mtl000041","mtl000029",NA,NA,NA,0.899447513812155
"mtl000041","mtl000054",NA,0.735722284434491,0.746089049338147,NA
"mtl000041","mtl000038",NA,0.75,0.746532156368222,0.591431556948798
"mtl000041","mtl000222",NA,0.729761904761905,NA,NA
"mtl000041","mtl000118",NA,NA,NA,NA
"mtl000041","mtl000021",NA,0.908018867924528,0.882571075401731,0.907675194660734
"mtl000041","mtl000034",NA,0.845878136200717,0.822360248447205,0.884907709011943
"mtl000041","mtl000009",NA,0.90521327014218,0.907451923076923,0.900212314225053
"mtl000041","mtl000028",NA,NA,NA,0.555080213903743
"mtl000041","mtl000017",NA,NA,NA,0.601086956521739
"mtl000041","mtl000070",NA,0.756587202007528,0.780580075662043,NA
"mtl000041","mtl000035",NA,NA,NA,0.865217391304348
"mtl000041","mtl000275",NA,0.757539203860072,NA,NA
"mtl000041","mtl000039",NA,NA,NA,0.910614525139665
"mtl000041","mtl000020",NA,NA,0.793157076205288,0.631229235880399
"mtl000041","mtl000161",NA,0.767272727272727,0.764488286066584,NA
"mtl000041","mtl000051",NA,0.899888765294772,NA,NA
"mtl000041","mtl000008",NA,0.92090395480226,0.884093711467324,0.919652551574376
"mtl000041","mtl000129",NA,0.784883720930233,0.799511002444988,NA
"mtl000041","mtl000015",NA,NA,NA,0.621131270010672
"mtl000041","mtl000305",NA,0.740990990990991,NA,NA
"mtl000041","mtl000172",NA,0.792192881745121,0.79375,NA
"mtl000041","mtl000040",NA,NA,0.759142496847415,0.58125
"mtl000041","mtl000048",NA,0.762019230769231,0.791666666666667,0.588541666666667
"mtl000041","mtl000171",NA,0.838302752293578,0.837408312958435,NA
"mtl000041","mtl000011",NA,NA,NA,0.527426160337553
"mtl000041","mtl000289",NA,0.801377726750861,NA,NA
"mtl000041","mtl000044",NA,0.809688581314879,0.808823529411765,0.665656565656566
"mtl000041","mtl000032",NA,NA,0.904176904176904,0.933547695605573
"mtl000041","mtl000280",NA,0.852594339622642,NA,NA
"mtl000041","mtl000394",NA,NA,NA,NA
"mtl000041","mtl000107",NA,0.772209567198178,NA,NA
"mtl000041","mtl000143",NA,0.738177623990773,NA,NA
"mtl000041","mtl000060",NA,0.802036199095023,NA,NA
"mtl000041","mtl000121",NA,0.74878640776699,0.766793409378961,NA
"mtl000041","mtl000137",NA,0.756976744186047,NA,NA
"mtl000041","mtl000090",NA,0.792316926770708,NA,NA
"mtl000041","mtl000354",NA,NA,NA,NA
"mtl000041","mtl000359",NA,NA,NA,NA
"mtl000041","mtl000089",NA,0.868926553672316,NA,NA
"mtl000041","mtl000019",NA,NA,0.807930607187113,0.8875
"mtl000041","mtl000047",NA,NA,NA,0.55700325732899
"mtl000041","mtl000005",NA,NA,0.745784695201038,0.570957095709571
"mtl000041","mtl000133",NA,0.756976744186047,0.783102143757881,NA
"mtl000041","mtl000049",NA,NA,0.685297691373026,0.818371607515658
"mtl000041","mtl000402",NA,NA,NA,NA
"mtl000041","mtl000046",NA,NA,0.707908163265306,0.60021436227224
"mtl000041","mtl000381",NA,NA,NA,NA
"mtl000041","mtl000027",NA,NA,0.787313432835821,0.895789473684211
"mtl000041","mtl000036",NA,NA,0.798507462686567,0.896478121664888
"mtl000041","mtl000045",NA,NA,0.775796178343949,0.87037037037037
"mtl000041","mtl000385",NA,NA,NA,NA
"mtl000041","mtl000010",NA,0.735177865612648,0.773013871374527,0.603651987110634
"mtl000041","mtl000371",NA,NA,NA,NA
"mtl000041","mtl000142",NA,0.814729574223245,0.795454545454545,NA
"mtl000041","mtl000168",NA,0.692041522491349,0.714462299134734,NA
"mtl000041","mtl000022",NA,0.693785310734463,0.717821782178218,0.50791974656811
"mtl000041","mtl000018",NA,NA,NA,0.831704668838219
"mtl000041","mtl000052",NA,0.837616822429907,0.818652849740933,NA
"mtl000041","mtl000003",NA,NA,NA,0.830721003134796
"mtl000409","mtl000023",NA,NA,NA,NA
"mtl000409","mtl000030",NA,NA,NA,NA
"mtl000409","mtl000387",0.572953736654804,NA,NA,NA
"mtl000409","mtl000024",NA,NA,NA,NA
"mtl000409","mtl000014",NA,NA,NA,NA
"mtl000409","mtl000369",0.712021136063408,NA,NA,NA
"mtl000409","mtl000033",NA,NA,NA,NA
"mtl000409","mtl000247",NA,NA,NA,NA
"mtl000409","mtl000007",NA,NA,NA,NA
"mtl000409","mtl000031",NA,NA,NA,NA
"mtl000409","mtl000383",0.742971887550201,NA,NA,NA
"mtl000409","mtl000002",NA,NA,NA,NA
"mtl000409","mtl000042",NA,NA,NA,NA
"mtl000409","mtl000004",NA,NA,NA,NA
"mtl000409","mtl000159",0.612,NA,NA,NA
"mtl000409","mtl000103",0.910039113428944,NA,NA,NA
"mtl000409","mtl000050",NA,NA,NA,NA
"mtl000409","mtl000001",NA,NA,NA,NA
"mtl000409","mtl000026",NA,NA,NA,NA
"mtl000409","mtl000029",NA,NA,NA,NA
"mtl000409","mtl000054",0.940026075619296,NA,NA,NA
"mtl000409","mtl000038",NA,NA,NA,NA
"mtl000409","mtl000222",0.927631578947368,NA,NA,NA
"mtl000409","mtl000118",0.659517426273458,NA,NA,NA
"mtl000409","mtl000021",0.734028683181226,NA,NA,NA
"mtl000409","mtl000034",NA,NA,NA,NA
"mtl000409","mtl000009",0.722002635046113,NA,NA,NA
"mtl000409","mtl000028",NA,NA,NA,NA
"mtl000409","mtl000017",NA,NA,NA,NA
"mtl000409","mtl000070",NA,NA,NA,NA
"mtl000409","mtl000035",NA,NA,NA,NA
"mtl000409","mtl000275",0.911882510013351,NA,NA,NA
"mtl000409","mtl000039",NA,NA,NA,NA
"mtl000409","mtl000020",NA,NA,NA,NA
"mtl000409","mtl000161",0.590361445783133,NA,NA,NA
"mtl000409","mtl000051",0.739243807040417,NA,NA,NA
"mtl000409","mtl000008",NA,NA,NA,NA
"mtl000409","mtl000129",NA,NA,NA,NA
"mtl000409","mtl000015",NA,NA,NA,NA
"mtl000409","mtl000305",0.938722294654498,NA,NA,NA
"mtl000409","mtl000172",0.614890885750963,NA,NA,NA
"mtl000409","mtl000040",NA,NA,NA,NA
"mtl000409","mtl000048",NA,NA,NA,NA
"mtl000409","mtl000171",0.693741677762983,NA,NA,NA
"mtl000409","mtl000011",NA,NA,NA,NA
"mtl000409","mtl000289",0.60840108401084,NA,NA,NA
"mtl000409","mtl000044",0.893139841688654,NA,NA,NA
"mtl000409","mtl000032",NA,NA,NA,NA
"mtl000409","mtl000280",0.70062893081761,NA,NA,NA
"mtl000409","mtl000394",0.722294654498044,NA,NA,NA
"mtl000409","mtl000107",0.929133858267717,NA,NA,NA
"mtl000409","mtl000143",0.596919127086008,NA,NA,NA
"mtl000409","mtl000060",0.636849132176235,NA,NA,NA
"mtl000409","mtl000121",0.924016282225237,NA,NA,NA
"mtl000409","mtl000137",0.5893536121673,NA,NA,NA
"mtl000409","mtl000090",0.600770218228498,NA,NA,NA
"mtl000409","mtl000354",0.746268656716418,NA,NA,NA
"mtl000409","mtl000359",0.743155149934811,NA,NA,NA
"mtl000409","mtl000089",0.724867724867725,NA,NA,NA
"mtl000409","mtl000019",NA,NA,NA,NA
"mtl000409","mtl000047",NA,NA,NA,NA
"mtl000409","mtl000005",NA,NA,NA,NA
"mtl000409","mtl000133",0.910878112712975,NA,NA,NA
"mtl000409","mtl000049",NA,NA,NA,NA
"mtl000409","mtl000402",0.632926829268293,NA,NA,NA
"mtl000409","mtl000046",NA,NA,NA,NA
"mtl000409","mtl000381",0.725490196078431,NA,NA,NA
"mtl000409","mtl000027",0.682602921646746,NA,NA,NA
"mtl000409","mtl000036",NA,NA,NA,NA
"mtl000409","mtl000045",NA,NA,NA,NA
"mtl000409","mtl000385",0.737467018469657,NA,NA,NA
"mtl000409","mtl000010",0.881979695431472,NA,NA,NA
"mtl000409","mtl000371",0.880890052356021,NA,NA,NA
"mtl000409","mtl000142",NA,NA,NA,NA
"mtl000409","mtl000168",0.573170731707317,NA,NA,NA
"mtl000409","mtl000022",NA,NA,NA,NA
