"Senator1","Senator2","Weight2003","Weight2004","Weight2005","Weight2006","Weight2007","Weight2008","Weight2009","Weight2010","Weight2011","Weight2012","Weight2013","Weight2014","Weight2015","Weight2016","Weight2017"
"pichardo","archambault",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986013986013986,0.987748851454824,0.991957104557641,0.998417721518987,NA
"pichardo","moura",NA,NA,NA,1,0.96763202725724,0.944736842105263,NA,NA,0.856492027334852,0.914448669201521,NA,NA,NA,NA,NA
"pichardo","lanzi",0.979899497487437,0.980645161290323,0.970642201834862,0.992268041237113,0.983532934131736,0.972093023255814,0.944153577661431,0.979166666666667,0.983157894736842,0.99437148217636,NA,NA,NA,NA,NA
"pichardo","tassoni",0.97822445561139,0.968513853904282,0.968804159445407,0.992356687898089,0.981077147016012,0.941309255079007,0.945482866043614,0.96875,0.98155737704918,0.990530303030303,NA,NA,NA,NA,NA
"pichardo","crowley",0.980582524271845,0.972714870395634,0.962301587301587,0.991803278688525,0.983498349834984,0.940334128878282,0.95697074010327,0.955026455026455,0.981012658227848,0.985858585858586,0.9812734082397,0.987910189982729,0.996894409937888,0.998095238095238,NA
"pichardo","neill",0.980392156862745,0.979913916786227,0.959923664122137,0.992967651195499,0.9812734082397,0.946666666666667,0.925925925925926,0.925274725274725,0.919132149901381,0.945692883895131,0.920074349442379,0.951788491446345,0.96195652173913,0.842424242424242,NA
"pichardo","devall",0.969574036511156,0.973011363636364,0.951550387596899,0.984782608695652,NA,NA,0.933028919330289,0.978586723768737,0.980276134122288,0.988847583643123,NA,NA,NA,NA,NA
"pichardo","ruggerio",0.981099656357388,0.96700143472023,0.960714285714286,0.991596638655462,0.980332829046899,0.930864197530864,0.934294871794872,0.978494623655914,0.973140495867769,0.992351816443595,0.980392156862745,0.985623003194888,0.99406528189911,0.998425196850394,NA
"pichardo","blais",0.941068139963168,0.949201741654572,0.907578558225508,0.941807044410414,0.871156661786237,0.919724770642202,0.895368782161235,0.901601830663616,NA,NA,NA,NA,NA,NA,NA
"pichardo","dipalma",0.971781305114638,0.942181340341656,0.941489361702128,0.964088397790055,0.926086956521739,0.953379953379953,0.945686900958466,0.976525821596244,0.985626283367556,0.987780040733198,0.969479353680431,0.98,0.991501416430595,0.995230524642289,NA
"pichardo","pinga",0.967213114754098,0.965625,0.945674044265594,0.989180834621329,0.984101748807631,0.926829268292683,0.916149068322981,0.901531728665208,0.912322274881517,0.939278937381404,NA,NA,NA,NA,NA
"pichardo","sosnowski",0.981324278438031,0.977922077922078,0.97053726169844,0.987179487179487,0.981240981240981,0.96037296037296,0.962323390894819,0.969957081545064,0.988165680473373,0.988785046728972,0.984154929577465,0.99211356466877,0.994397759103641,0.998420221169036,NA
"pichardo","felag",0.977312390924956,0.965161290322581,0.942105263157895,0.990716180371353,0.962697274031564,0.931350114416476,0.924466338259442,0.963519313304721,0.971553610503282,0.986742424242424,0.966783216783217,0.985849056603774,0.994638069705094,0.98256735340729,NA
"pichardo","perry",0.977941176470588,0.967032967032967,0.974311926605505,0.987430167597765,0.984639016897081,0.945238095238095,0.9375,0.977426636568849,0.97165991902834,0.989837398373984,NA,NA,NA,NA,NA
"pichardo","bates",0.961678832116788,0.947443181818182,0.940754039497307,0.963888888888889,0.896341463414634,0.924657534246575,0.925806451612903,0.927927927927928,0.938524590163934,0.953307392996109,0.941422594142259,0.970496894409938,NA,NA,NA
"pichardo","ottiano",NA,NA,NA,NA,NA,NA,NA,NA,0.941634241245136,0.969465648854962,0.954624781849913,0.981366459627329,0.994459833795014,NA,NA
"pichardo","calkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pichardo","morgan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923497267759563,0.807631160572337,NA
"pichardo","connors",0.965073529411765,0.978292329956585,0.973509933774834,0.993517017828201,0.979550102249489,0.918367346938776,0.926984126984127,0.972027972027972,NA,NA,NA,NA,NA,NA,NA
"pichardo","picard",0.957671957671958,0.965909090909091,0.953815261044177,0.985207100591716,NA,0.978260869565217,0.949756888168558,0.972457627118644,0.973469387755102,0.975609756097561,0.961678832116788,0.981072555205047,0.983870967741935,0.995192307692308,NA
"pichardo","polisena",0.973076923076923,0.970509383378016,0.943327239488117,0.986413043478261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pichardo","walaska",0.972875226039783,0.965467625899281,0.949820788530466,0.990629183400268,0.979782270606532,0.945330296127563,0.935779816513762,0.968819599109131,0.971544715447154,0.980952380952381,0.959537572254335,0.982484076433121,0.991596638655462,0.996376811594203,NA
"pichardo","rumsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987697715289982,0.991909385113269,NA,NA,NA
"mccaffrey","maher",0.976076555023923,0.930171277997365,0.968476357267951,0.960164835164835,0.895870736086176,0.914634146341463,0.895052473763118,0.905349794238683,0.923828125,0.925045703839122,NA,NA,NA,NA,NA
"mccaffrey","roberts",0.983606557377049,0.982352941176471,0.966841186736475,0.989041095890411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mccaffrey","fogarty",0.987034035656402,0.980867346938776,0.985840707964602,0.996197718631179,0.985668789808917,0.986547085201794,0.927407407407407,0.97,0.983364140480592,0.991150442477876,0.972762645914397,0.993288590604027,0.996978851963746,0.995732574679943,1
"mccaffrey","maselli",NA,NA,NA,NA,0.977941176470588,0.962699822380107,0.952712100139082,0.977596741344195,NA,NA,NA,NA,NA,NA,NA
"mccaffrey","conley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987060998151571,0.995454545454545,1,0.995652173913044,1
"mccaffrey","hodgson",NA,NA,NA,NA,NA,NA,NA,NA,0.904296875,0.912186379928315,0.90188679245283,0.96583850931677,NA,NA,NA
"mccaffrey","pagliarini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.791489361702128,NA
"mccaffrey","gallo",0.99075500770416,0.99468791500664,0.984917043740573,0.998777506112469,0.986725663716814,0.958188153310105,0.948179271708683,0.977777777777778,0.988805970149254,0.996357012750455,0.988095238095238,0.998480243161094,0.996575342465753,0.997122302158273,1
"mccaffrey","mcburney",0.990566037735849,0.985875706214689,0.991902834008097,0.996677740863787,0.986486486486487,0.974358974358974,0.947189097103918,0.944444444444444,NA,NA,NA,NA,NA,NA,NA
"mccaffrey","nesselbush",NA,NA,NA,NA,NA,NA,NA,NA,0.985454545454545,1,0.97808764940239,0.98936170212766,0.996884735202492,1,0.96551724137931
"mccaffrey","weed",0.972843450479233,0.993429697766097,0.991111111111111,0.99746192893401,0.987933634992459,0.974402730375427,0.95679012345679,0.978520286396181,0.989150090415913,0.998087954110899,0.992673992673993,0.992412746585736,1,1,1
"mccaffrey","levesque",0.96656050955414,0.943046357615894,0.958795562599049,0.9933598937583,0.990846681922197,0.96039603960396,0.945347119645495,0.975409836065574,NA,NA,NA,NA,NA,NA,NA
"mccaffrey","miller",NA,NA,NA,1,0.981021897810219,0.964824120603015,0.941747572815534,0.983086680761099,0.97495183044316,1,0.974903474903475,0.992248062015504,0.996923076923077,1,1
"mccaffrey","coyne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99388379204893,1,1
"mccaffrey","paolino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968253968253968
"mccaffrey","gee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945619335347432,0.918918918918919,0.968253968253968
"mccaffrey","raptakis",0.977055449330784,0.941176470588235,0.969911504424779,0.973053892215569,0.966355140186916,0.937768240343348,0.9245960502693,0.925149700598802,NA,NA,0.940721649484536,0.970031545741325,0.989690721649485,0.960992907801418,1
"mccaffrey","ciccone",0.992236024844721,0.979487179487179,0.978583196046129,0.991537376586742,0.981424148606811,0.952198852772467,0.980357142857143,0.927152317880795,0.956896551724138,0.985858585858586,0.980891719745223,0.994974874371859,1,0.994038748137109,1
"mccaffrey","lenihan",0.97972972972973,0.971544715447154,0.951534733441034,0.981627296587926,0.957820738137083,0.94755877034358,0.934294871794872,0.928205128205128,NA,NA,NA,NA,NA,NA,NA
"mccaffrey","shibley",NA,NA,NA,NA,NA,NA,NA,NA,0.880373831775701,0.888297872340426,NA,NA,NA,NA,NA
"mccaffrey","goldin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975659229208925,0.987158908507223,0.993827160493827,0.997001499250375,1
"mccaffrey","goodwin",0.993620414673046,0.994609164420485,0.987897125567322,0.992700729927007,0.989230769230769,0.985790408525755,0.955555555555556,0.984913793103448,0.984313725490196,0.99822695035461,0.990825688073395,0.992458521870287,1,1,1
"mccaffrey","kettle",NA,NA,NA,NA,NA,NA,NA,NA,0.873188405797101,0.903677758318739,0.903284671532847,0.960665658093797,0.946107784431138,0.931780366056572,0.96875
"mccaffrey","lombardo",NA,NA,NA,NA,NA,NA,NA,NA,0.971014492753623,0.985559566787004,0.979087452471483,0.991883116883117,1,0.996497373029772,1
"mccaffrey","algiere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.947368421052632,0.983154670750383,1,0.940922190201729,0.984126984126984
"mccaffrey","satchell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975332068311195,0.990595611285266,0.990566037735849,0.992559523809524,1
"mccaffrey","pearson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977142857142857,0.98297213622291,0.996551724137931,0.995581737849779,1
"mccaffrey","ponte",0.991103202846975,0.970172684458399,0.982788296041308,0.994771241830065,0.983783783783784,0.950738916256158,0.961932650073206,0.975336322869955,0.987628865979381,0.99792531120332,0.988095238095238,0.989473684210526,1,0.997037037037037,1
"mccaffrey","lynch",0.982490272373541,0.967492260061919,0.9776,0.977029096477795,0.939736346516008,0.932270916334661,0.956090651558074,0.98015873015873,0.990909090909091,0.998211091234347,0.985212569316081,0.98936170212766,1,0.994293865905849,1
"mccaffrey","doyle",0.992088607594937,1,0.986068111455108,0.99862258953168,0.983164983164983,0.957805907172996,0.944262295081967,0.981859410430839,0.991323210412148,1,0.98330241187384,0.993537964458804,1,0.998269896193772,1
"mccaffrey","lombardi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990808823529412,0.989296636085627,0.997014925373134,1,1
"mccaffrey","jabour",NA,NA,NA,NA,0.970588235294118,0.955017301038062,0.918338108882522,0.987551867219917,0.975881261595547,0.996447602131439,0.985401459854015,0.992447129909366,0.981981981981982,0.988555078683834,1
"mccaffrey","archambault",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990875912408759,0.990950226244344,0.997014925373134,1,1
"mccaffrey","moura",NA,NA,NA,1,0.975524475524476,0.957642725598527,NA,NA,0.855855855855856,0.914132379248658,NA,NA,NA,NA,NA
"mccaffrey","lanzi",0.995447647951442,0.976893453145058,0.984756097560976,0.997539975399754,0.986322188449848,0.962365591397849,0.937190082644628,0.984848484848485,0.988394584139265,0.998236331569665,NA,NA,NA,NA,NA
"mccaffrey","tassoni",0.993966817496229,0.99125,0.979710144927536,0.997566909975669,0.979651162790698,0.962783171521036,0.956647398843931,0.968944099378882,0.981060606060606,0.998204667863555,NA,NA,NA,NA,NA
"mccaffrey","crowley",0.99304347826087,0.990489130434783,0.983686786296901,0.993368700265252,0.986842105263158,0.972477064220184,0.95,0.963503649635037,0.982456140350877,0.994318181818182,0.983805668016194,0.991467576791809,1,1,1
"mccaffrey","neill",0.9952,0.97979797979798,0.990551181102362,0.997308209959623,0.986666666666667,0.983838383838384,0.916548797736917,0.925925925925926,0.925512104283054,0.943562610229277,0.934865900383142,0.955792682926829,0.966666666666667,0.830088495575221,NA
"mccaffrey","devall",0.985321100917431,0.979108635097493,0.974576271186441,0.98728813559322,NA,NA,0.938202247191011,0.979959919839679,0.988847583643123,0.996491228070175,NA,NA,NA,NA,NA
"mccaffrey","ruggerio",0.990625,0.994261119081779,0.988041853512706,0.997329773030708,0.983679525222552,0.968283582089552,0.947916666666667,0.974619289340102,0.98252427184466,1,0.996204933586338,0.988941548183254,1,1,1
"mccaffrey","blais",0.952464788732394,0.933333333333333,0.951104100946372,0.947447447447447,0.879360465116279,0.919407894736842,0.894984326018809,0.896328293736501,NA,NA,NA,NA,NA,NA,NA
"mccaffrey","dipalma",0.973312401883831,0.944591029023747,0.954337899543379,0.968462549277267,0.93768115942029,0.948490230905861,0.945347119645495,0.975982532751092,0.986460348162476,0.994307400379507,0.984962406015038,0.984771573604061,0.996835443037975,0.997138769670958,1
"mccaffrey","pinga",0.983660130718954,0.983655274888559,0.985413290113452,0.993874425727412,0.988727858293076,0.960176991150443,0.912482065997131,0.887983706720978,0.90948275862069,0.942959001782531,NA,NA,NA,NA,NA
"mccaffrey","sosnowski",0.989312977099237,0.989664082687339,0.970972423802613,0.990196078431373,0.984081041968162,0.960461285008237,0.960869565217391,0.973895582329317,0.992687385740402,0.996485061511424,0.968692449355433,0.995319812792512,1,1,1
"mccaffrey","felag",0.982649842271293,0.983418367346939,0.976505139500734,0.99873257287706,0.971428571428571,0.952631578947368,0.937878787878788,0.972055888223553,0.991836734693878,0.99288256227758,0.978102189781022,0.987616099071207,1,0.984263233190272,1
"mccaffrey","perry",0.961730449251248,0.981208053691275,0.970769230769231,0.990679094540613,0.992319508448541,0.964824120603015,0.949784791965567,0.978991596638655,0.967495219885277,0.996146435452794,NA,NA,NA,NA,NA
"mccaffrey","bates",0.973727422003284,0.943502824858757,0.954407294832827,0.970705725699068,0.910060975609756,0.927066450567261,0.919117647058823,0.926931106471816,0.942418426103647,0.956284153005464,0.936863543788187,0.973886328725038,NA,NA,NA
"mccaffrey","ottiano",NA,NA,NA,NA,NA,NA,NA,NA,0.944866920152091,0.96594982078853,0.956204379562044,0.987711213517665,1,NA,NA
"mccaffrey","calkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96875
"mccaffrey","morgan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.924242424242424,0.802292263610315,0.950819672131147
"mccaffrey","connors",0.96198347107438,0.975326560232221,0.992994746059545,0.995327102803738,0.986220472440945,0.960824742268041,0.946220930232558,0.974025974025974,NA,NA,NA,NA,NA,NA,NA
"mccaffrey","picard",0.97456279809221,0.992967651195499,0.986531986531986,0.988795518207283,NA,0.985655737704918,0.962962962962963,0.966535433070866,0.97609561752988,0.98422090729783,0.980879541108987,0.984423676012461,0.987987987987988,0.997118155619596,1
"mccaffrey","polisena",0.98972602739726,0.970873786407767,0.986217457886677,0.985352862849534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mccaffrey","walaska",0.990322580645161,0.991465149359886,0.991111111111111,0.993614303959132,0.993808049535604,0.95819397993311,0.943238731218698,0.975051975051975,0.983114446529081,0.989150090415913,0.976923076923077,0.9858934169279,0.996923076923077,0.996768982229402,NA
"mccaffrey","rumsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968921389396709,0.995245641838352,NA,NA,NA
"maher","roberts",0.958095238095238,0.938888888888889,0.943983402489627,0.959090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maher","fogarty",0.974916387959866,0.92910447761194,0.96594982078853,0.958923512747875,0.891304347826087,0.953051643192488,0.885400313971743,0.926147704590818,0.913461538461538,0.928440366972477,NA,NA,NA,NA,NA
"maher","maselli",NA,NA,NA,NA,0.885918003565062,0.938689217758985,0.903129657228018,0.912955465587045,NA,NA,NA,NA,NA,NA,NA
"maher","conley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maher","hodgson",NA,NA,NA,NA,NA,NA,NA,NA,0.955284552845528,0.948243992606285,NA,NA,NA,NA,NA
"maher","pagliarini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maher","gallo",0.976038338658147,0.933937823834197,0.955752212389381,0.960597826086957,0.88929219600726,0.907630522088353,0.889380530973451,0.917505030181087,0.924098671726755,0.924528301886792,NA,NA,NA,NA,NA
"maher","mcburney",0.967370441458733,0.917018284106892,0.953229398663697,0.952898550724638,0.890625,0.924581005586592,0.883116883116883,0.861290322580645,NA,NA,NA,NA,NA,NA,NA
"maher","nesselbush",NA,NA,NA,NA,NA,NA,NA,NA,0.924670433145009,0.929236499068901,NA,NA,NA,NA,NA
"maher","weed",0.960264900662252,0.942455242966752,0.967013888888889,0.961810466760962,0.893693693693694,0.898989898989899,0.917355371900826,0.913875598086124,0.926829268292683,0.938735177865613,NA,NA,NA,NA,NA
"maher","levesque",0.966722129783694,0.974160206718346,0.939508506616257,0.954285714285714,0.896907216494845,0.9,0.888712241653418,0.914110429447853,NA,NA,NA,NA,NA,NA,NA
"maher","miller",NA,NA,NA,1,0.896309314586995,0.912017167381974,0.882789317507418,0.908141962421712,0.914171656686627,0.926470588235294,NA,NA,NA,NA,NA
"maher","coyne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maher","paolino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maher","gee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maher","raptakis",0.974257425742574,0.963715529753266,0.964656964656965,0.962233169129721,0.918981481481482,0.908629441624365,0.896296296296296,0.910714285714286,NA,NA,NA,NA,NA,NA,NA
"maher","ciccone",0.968,0.939622641509434,0.957522123893805,0.956454121306376,0.879142300194932,0.922566371681416,0.92621359223301,0.788461538461538,0.897959183673469,0.932238193018481,NA,NA,NA,NA,NA
"maher","lenihan",0.966783216783217,0.955613577023499,0.940726577437858,0.96671490593343,0.896017699115044,0.930803571428571,0.919243986254295,0.911458333333333,NA,NA,NA,NA,NA,NA,NA
"maher","shibley",NA,NA,NA,NA,NA,NA,NA,NA,0.942084942084942,0.944852941176471,NA,NA,NA,NA,NA
"maher","goldin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maher","goodwin",0.972222222222222,0.925,0.959001782531194,0.9546875,0.885245901639344,0.907894736842105,0.8768,0.90343347639485,0.914807302231237,0.922794117647059,NA,NA,NA,NA,NA
"maher","kettle",NA,NA,NA,NA,NA,NA,NA,NA,0.951127819548872,0.967332123411978,NA,NA,NA,NA,NA
"maher","lombardo",NA,NA,NA,NA,NA,NA,NA,NA,0.93609022556391,0.943820224719101,NA,NA,NA,NA,NA
"maher","algiere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maher","satchell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maher","pearson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maher","ponte",0.970260223048327,0.937784522003035,0.963709677419355,0.954744525547445,0.886917960088692,0.896656534954407,0.892913385826772,0.917777777777778,0.918629550321199,0.924568965517241,NA,NA,NA,NA,NA
"maher","lynch",0.966135458167331,0.941520467836257,0.952813067150635,0.949565217391304,0.892018779342723,0.931707317073171,0.895865237366003,0.91501976284585,0.922641509433962,0.922077922077922,NA,NA,NA,NA,NA
"maher","doyle",0.973770491803279,0.875,0.960431654676259,0.962732919254658,0.876310272536688,0.879093198992443,0.88986013986014,0.914988814317673,0.925675675675676,0.941340782122905,NA,NA,NA,NA,NA
"maher","lombardi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maher","jabour",NA,NA,NA,NA,0.908450704225352,0.934560327198364,0.880916030534351,0.917355371900826,0.903660886319846,0.933701657458563,NA,NA,NA,NA,NA
"maher","archambault",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maher","moura",NA,NA,NA,1,0.885135135135135,0.905963302752294,NA,NA,0.928735632183908,0.951762523191095,NA,NA,NA,NA,NA
"maher","lanzi",0.979559748427673,0.94625,0.956834532374101,0.958734525447043,0.886578449905482,0.947257383966245,0.902482269503546,0.943478260869565,0.925851703406814,0.923497267759563,NA,NA,NA,NA,NA
"maher","tassoni",0.975077881619938,0.926739926739927,0.95093062605753,0.962059620596206,0.893169877408056,0.898203592814371,0.900914634146341,0.897330595482546,0.921414538310413,0.925650557620818,NA,NA,NA,NA,NA
"maher","crowley",0.971171171171171,0.947229551451187,0.961089494163424,0.954005934718101,0.928429423459245,0.912280701754386,0.904201680672269,0.88861985472155,0.921052631578947,0.929133858267717,NA,NA,NA,NA,NA
"maher","neill",0.977011494252874,0.942253521126761,0.963031423290203,0.95933734939759,0.88272921108742,0.924205378973105,0.92042042042042,0.965376782077393,0.969171483622351,0.96526508226691,NA,NA,NA,NA,NA
"maher","devall",0.974806201550388,0.943370165745856,0.97165991902834,0.979118329466357,NA,NA,0.887387387387387,0.91468253968254,0.922779922779923,0.925454545454545,NA,NA,NA,NA,NA
"maher","ruggerio",0.969354838709677,0.925722145804677,0.961471103327496,0.956716417910448,0.893772893772894,0.883620689655172,0.886217948717949,0.906801007556675,0.919191919191919,0.92364990689013,NA,NA,NA,NA,NA
"maher","blais",0.972627737226277,0.987341772151899,0.990671641791045,0.991525423728814,0.970227670753065,0.963414634146341,0.920454545454545,0.953091684434968,NA,NA,NA,NA,NA,NA,NA
"maher","dipalma",0.975288303130148,0.974457215836526,0.964285714285714,0.97752808988764,0.949565217391304,0.953878406708595,0.907643312101911,0.919739696312364,0.920159680638723,0.920792079207921,NA,NA,NA,NA,NA
"maher","pinga",0.968067226890756,0.926300578034682,0.965317919075145,0.955857385398981,0.888,0.879795396419437,0.897081413210445,0.931034482758621,0.936936936936937,0.934065934065934,NA,NA,NA,NA,NA
"maher","sosnowski",0.966876971608833,0.938364779874214,0.948717948717949,0.960382513661202,0.899130434782609,0.932926829268293,0.917304747320061,0.922310756972112,0.924098671726755,0.925318761384335,NA,NA,NA,NA,NA
"maher","felag",0.96742671009772,0.935242839352428,0.960683760683761,0.964488636363636,0.909246575342466,0.902004454342984,0.894651539708266,0.914512922465209,0.927659574468085,0.931734317343173,NA,NA,NA,NA,NA
"maher","perry",0.938037865748709,0.920106524633822,0.947272727272727,0.952871870397644,0.891143911439114,0.904365904365904,0.899390243902439,0.905660377358491,0.910891089108911,0.918326693227092,NA,NA,NA,NA,NA
"maher","bates",0.99151103565365,0.973756906077348,0.97153024911032,0.985074626865672,0.961397058823529,0.955555555555556,0.914826498422713,0.943983402489627,0.958,0.952919020715631,NA,NA,NA,NA,NA
"maher","ottiano",NA,NA,NA,NA,NA,NA,NA,NA,0.972495088408644,0.961182994454713,NA,NA,NA,NA,NA
"maher","calkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maher","morgan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maher","connors",0.943972835314092,0.926760563380282,0.959334565619224,0.958041958041958,0.88125,0.887530562347188,0.8890625,0.91063829787234,NA,NA,NA,NA,NA,NA,NA
"maher","picard",0.968698517298188,0.951417004048583,0.97071129707113,0.957680250783699,NA,0.941988950276243,0.911858974358974,0.907662082514735,0.93167701863354,0.92827868852459,NA,NA,NA,NA,NA
"maher","polisena",0.970175438596491,0.946091644204852,0.969258589511754,0.967065868263473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maher","walaska",0.981574539363484,0.942817294281729,0.971781305114638,0.964438122332859,0.905027932960894,0.911111111111111,0.884267631103074,0.934020618556701,0.933463796477495,0.930970149253731,NA,NA,NA,NA,NA
"maher","rumsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","fogarty",0.992156862745098,0.968363136176066,0.978858350951374,0.987323943661972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","maselli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","conley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","hodgson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","pagliarini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","gallo",0.987132352941177,0.979942693409742,0.982578397212544,0.987788331071913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","mcburney",0.981693363844394,0.966981132075472,0.967418546365915,0.984905660377358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","nesselbush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","weed",0.982889733840304,0.984308131241084,0.974182444061962,0.988779803646564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","levesque",0.977186311787072,0.949856733524355,0.980108499095841,0.982404692082111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","coyne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","paolino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","gee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","raptakis",0.966960352422907,0.951768488745981,0.952286282306163,0.981196581196581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","ciccone",0.977485928705441,0.973647711511789,0.94990366088632,0.980582524271845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","lenihan",0.989795918367347,0.982633863965268,0.977401129943503,0.992877492877493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","shibley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","goldin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","goodwin",0.990384615384615,0.981186685962373,0.968253968253968,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","kettle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","lombardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","algiere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","satchell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","pearson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","ponte",0.978991596638655,0.962648556876061,0.953722334004024,0.981077147016012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","lynch",0.979357798165138,0.973478939157566,0.978142076502732,0.974576271186441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","doyle",0.984732824427481,1,0.965765765765766,0.986175115207373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","lombardi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","jabour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","archambault",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","moura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"roberts","lanzi",0.985428051001822,0.977869986168741,0.977112676056338,0.989100817438692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
