"Senator1","Senator2","Weight2014","Weight2015","Weight2016","Weight2017"
"Satchell","Neill",0.955038759689922,0.961904761904762,0.839416058394161,NA
"Satchell","Doyle",0.996747967479675,0.993548387096774,0.990974729241877,1
"Satchell","Goodwin",0.990881458966565,0.992874109263658,0.99236641221374,1
"Satchell","Ciccone",0.994736842105263,0.994269340974212,0.984567901234568,1
"Satchell","Weed",0.990825688073395,0.992941176470588,0.992076069730586,1
"Satchell","Conley",0.993893129770992,0.99273607748184,0.988059701492537,1
"Satchell","Hodgson",0.963949843260188,NA,NA,NA
"Satchell","Lombardo",0.990180032733224,0.994858611825193,0.990974729241877,1
"Satchell","Felag",0.982758620689655,0.992840095465394,0.976435935198822,1
"Satchell","Walaska",0.984126984126984,0.990196078431373,0.991708126036484,NA
"Satchell","Pearson",0.984591679506934,0.989690721649485,0.985185185185185,1
"Satchell","Paolino",NA,NA,NA,0.953488372093023
"Satchell","Pichardo",0.985714285714286,0.985994397759104,0.990306946688207,NA
"Satchell","Sheehan",0.982035928143713,0.99492385786802,0.986024844720497,0.975609756097561
"Satchell","Fogarty",0.98974358974359,0.992840095465394,0.988304093567251,1
"Satchell","Miller",0.985871271585557,0.995145631067961,0.98981324278438,1
"Satchell","DiPalma",0.981196581196581,0.99017199017199,0.989690721649485,1
"Satchell","McCaffrey",0.990595611285266,0.990566037735849,0.992559523809524,1
"Satchell","Quezada",NA,NA,NA,1
"Satchell","Bates",0.972434915773354,NA,NA,NA
"Satchell","Ottiano",0.98297213622291,0.992555831265509,NA,NA
"Satchell","Lombardi",0.987673343605547,0.990566037735849,0.990566037735849,1
"Nesselbush","Picard",0.983257229832572,0.990610328638498,0.996422182468694,0.948717948717949
"Nesselbush","Calkin",NA,NA,NA,1
"Nesselbush","Archambault",0.989644970414201,0.995327102803738,0.996497373029772,0.948717948717949
"Nesselbush","Cote",0.971518987341772,0.988317757009346,0.982238010657194,0.948717948717949
"Nesselbush","Kettle",0.963072378138848,0.955503512880562,0.927689594356261,0.897435897435897
"Nesselbush","Rumsey",0.989079563182527,NA,NA,NA
"Nesselbush","Raptakis",0.969230769230769,0.984251968503937,0.961797752808989,1
"Nesselbush","Seveney",NA,NA,NA,0.948717948717949
"Nesselbush","Crowley",0.988372093023256,1,1,0.947368421052632
"Nesselbush","Algiere",0.985052316890882,0.997572815533981,0.941071428571429,0.923076923076923
"Nesselbush","Jabour",0.988200589970501,0.983568075117371,0.982425307557118,0.948717948717949
"Nesselbush","Ponte",0.987740805604203,0.997333333333333,0.998171846435101,0.931034482758621
"Nesselbush","Pagliarini",NA,NA,0.801754385964912,NA
"Nesselbush","Gallo",0.991097922848665,0.994736842105263,0.99468085106383,1
"Nesselbush","Coyne",NA,0.992857142857143,1,0.945945945945946
"Nesselbush","Morgan",NA,0.935866983372922,0.817699115044248,0.861111111111111
"Nesselbush","Metts",0.980568011958146,0.992840095465394,0.985714285714286,0.972222222222222
"Nesselbush","Sosnowski",0.993911719939117,0.997566909975669,1,0.948717948717949
"Nesselbush","Gee",NA,0.957547169811321,0.929701230228471,0.894736842105263
"Nesselbush","Lynch",0.989614243323442,0.997630331753555,NA,NA
"Nesselbush","Neill",0.963963963963964,0.966824644549763,0.821428571428571,NA
"Nesselbush","Doyle",0.992050874403816,0.996763754045307,0.997732426303855,1
"Nesselbush","Goodwin",0.991163475699558,0.997630331753555,1,0.935483870967742
"Nesselbush","Ciccone",0.995169082125604,0.997159090909091,0.992619926199262,0.944444444444444
"Nesselbush","Weed",0.991111111111111,0.997658079625293,1,0.931034482758621
"Nesselbush","Conley",0.994082840236686,0.997578692493947,0.992792792792793,0.948717948717949
"Nesselbush","Hodgson",0.974203338391502,NA,NA,NA
"Nesselbush","Lombardo",0.995253164556962,0.997448979591837,0.992592592592593,0.948717948717949
"Nesselbush","Felag",0.983308042488619,0.997630331753555,0.980530973451327,0.945945945945946
"Nesselbush","Walaska",0.986175115207373,0.997613365155131,0.996447602131439,NA
"Nesselbush","Pearson",0.981873111782477,0.99737532808399,0.990859232175503,0.948717948717949
"Nesselbush","Paolino",NA,NA,NA,0.894736842105263
"Nesselbush","Pichardo",0.986196319018405,0.991643454038997,0.9979633401222,NA
"Nesselbush","Sheehan",0.982352941176471,0.997481108312343,0.98292220113852,0.972972972972973
